Building,Usage Level,Orientation,Eaves,Door Area,Overhangs,Interior Shading,Doors,Hot Water Fixtures,Hot Water Distribution,Solar Hot Water,HVAC Secondary Heating Type And Fuel,HVAC Secondary Heating Efficiency,HVAC System Is Faulted,Dehumidifier,Lighting Interior Use,Lighting Other Use,Holiday Lighting,Plug Load Diversity,Electric Vehicle,Misc Gas Fireplace,Misc Gas Grill,Misc Gas Lighting,Misc Well Pump,Natural Ventilation,Mechanical Ventilation,Bathroom Spot Vent Hour,Range Spot Vent Hour,ASHRAE IECC Climate Zone 2004,County and PUMA,CEC Climate Zone,County,AHS Region,ASHRAE IECC Climate Zone 2004 - 2A Split,State,Location Region,Census Division,Census Division RECS,Census Region,ISO RTO Region,Building America Climate Zone,PUMA,Geometry Building Type ACS,Vintage,Vintage ACS,Geometry Building Type RECS,Heating Fuel,Geometry Building Number Units SFA,Geometry Building Horizontal Location SFA,Geometry Foundation Type,Corridor,Vacancy Status,Tenure,Income,Income RECS2015,Income RECS2020,Neighbors,Radiant Barrier,Roof Material,Insulation Slab,Insulation Floor,Insulation Foundation Wall,Insulation Rim Joist,Windows,Water Heater In Unit,Water Heater Fuel,Water Heater Efficiency,HVAC Heating Type,HVAC Cooling Type,HVAC Has Shared System,HVAC Shared Efficiencies,HVAC Heating Efficiency,HVAC Has Zonal Electric Heating,HVAC Heating Type And Fuel,HVAC Cooling Efficiency,HVAC System Single Speed AC Airflow,HVAC System Single Speed ASHP Airflow,HVAC System Single Speed AC Charge,HVAC System Single Speed ASHP Charge,Heating Setpoint,Cooling Setpoint,Heating Setpoint Has Offset,Cooling Setpoint Has Offset,Heating Setpoint Offset Magnitude,Cooling Setpoint Offset Magnitude,Heating Setpoint Offset Period,Cooling Setpoint Offset Period,Ceiling Fan,Refrigerator,Cooking Range,Dishwasher,Clothes Washer Presence,Clothes Washer,Clothes Dryer,Lighting,Plug Loads,Misc Extra Refrigerator,Misc Freezer,Misc Hot Tub Spa,Misc Pool,Misc Pool Heater,Misc Pool Pump,HVAC Has Ducts,Ducts,Has PV,PV System Size,PV Orientation,PUMA Metro Status,Geometry Floor Area,Geometry Floor Area Bin,Geometry Stories,Geometry Building Type Height,Geometry Building Level MF,Geometry Building Number Units MF,Geometry Building Horizontal Location MF,Geometry Stories Low Rise,Geometry Attic Type,Geometry Story Bin,Geometry Wall Type,Geometry Wall Exterior Finish,Geometry Garage,Bedrooms,Occupants,Federal Poverty Level,Area Median Income,Window Areas,Insulation Ceiling,Insulation Roof,Insulation Wall,HVAC Cooling Partial Space Conditioning,Infiltration,REEDS Balancing Area,Generation And Emissions Assessment Region,City,AIANNH Area,Household Has Tribal Persons
11,Medium,North,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour18,Hour14,3A,"G0100470, G01001700",None,"AL, Dallas County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Hot-Humid,"AL, 01700",Single-Family Detached,1990s,1980-99,Single-Family Detached,Propane,None,None,Vented Crawlspace,Not Applicable,Occupied,Renter,10000-14999,<20000,<20000,Left/Right at 15ft,No,Composition Shingles,None,Ceiling R-19,Uninsulated,Uninsulated,"Single, Clear, Non-metal",Yes,Electricity,Electric Premium,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 13",None,None,None,None,65F,78F,No,Yes,0F,2F,None,Day Setup +1h,None,"EF 17.6, 100% Usage","Electric, 100% Usage",None,Yes,"Standard, 100% Usage","Electric, 100% Usage",100% LED,110%,None,None,None,None,None,None,Yes,"10% Leakage, Uninsulated",No,None,None,Not/partially in metro area,1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",None,3,4,0-100%,0-30%,F15 B15 L15 R15,R-30,"Unfinished, Uninsulated","Wood Stud, R-11",100% Conditioned,6 ACH50,90,SRSOc,In another census Place,No,No
12,Medium,North,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour8,Hour9,3A,"G0100070, G01001700",None,"AL, Bibb County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Mixed-Humid,"AL, 01700",Single-Family Detached,<1940,<1940,Single-Family Detached,Propane,None,None,Vented Crawlspace,Not Applicable,Vacant,Not Available,Not Available,Not Available,Not Available,Left/Right at 15ft,No,Composition Shingles,None,Uninsulated,Uninsulated,Uninsulated,"Double, Clear, Metal, Air",Yes,Electricity,Electric Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 15",None,None,None,None,55F,70F,Yes,Yes,3F,2F,Night -5h,Night Setup +3h,None,"EF 17.6, 100% Usage","Propane, 100% Usage","290 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% Incandescent,110%,None,None,None,None,None,None,Yes,"20% Leakage, Uninsulated",No,None,None,Not/partially in metro area,3000-3999,2500-3999,2,Single-Family Detached,None,None,None,2,Finished Attic or Cathedral Ceilings,<8,Wood Frame,"Wood, Medium/Dark",None,4,0,Not Available,Not Available,F9 B9 L9 R9,None,"Finished, R-30","Wood Stud, Uninsulated",100% Conditioned,15 ACH50,89,SRSOc,Not in a census Place,No,Not Available
13,Medium,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour1,Hour9,3A,"G0100470, G01001700",None,"AL, Dallas County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Hot-Humid,"AL, 01700",Single-Family Detached,1980s,1980-99,Single-Family Detached,Propane,None,None,Vented Crawlspace,Not Applicable,Occupied,Renter,15000-19999,<20000,<20000,Left/Right at 15ft,No,Composition Shingles,None,Uninsulated,Uninsulated,Uninsulated,"Double, Clear, Metal, Air",Yes,Electricity,Electric Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 13",None,None,None,None,68F,72F,No,No,0F,0F,None,None,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 100% Usage","290 Rated kWh, 100% Usage",Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% CFL,110%,None,None,None,None,None,None,Yes,"30% Leakage, Uninsulated",No,None,None,Not/partially in metro area,1000-1499,0-1499,2,Single-Family Detached,None,None,None,2,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",None,3,1,100-150%,30-60%,F9 B9 L9 R9,R-19,"Unfinished, Uninsulated","Wood Stud, R-11",100% Conditioned,20 ACH50,90,SRSOc,Not in a census Place,No,No
14,High,North,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour2,Hour10,3A,"G0100470, G01001700",None,"AL, Dallas County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Hot-Humid,"AL, 01700",Single-Family Detached,1990s,1980-99,Single-Family Detached,Propane,None,None,Slab,Not Applicable,Occupied,Renter,<10000,<20000,<20000,Left/Right at 15ft,No,"Asphalt Shingles, Medium","2ft R5 Perimeter, Vertical",None,None,None,"Single, Clear, Metal",Yes,Electricity,Electric Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 10",None,None,None,None,65F,78F,No,No,0F,0F,None,None,None,"EF 15.9, 100% Usage","Propane, 120% Usage","318 Rated kWh, 120% Usage",Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",100% Incandescent,110%,None,"EF 12, National Average",None,None,None,None,Yes,"20% Leakage, R-4",No,None,None,Not/partially in metro area,1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",None,2,1,0-100%,0-30%,F15 B15 L15 R15,R-19,"Unfinished, Uninsulated","Wood Stud, R-11",100% Conditioned,15 ACH50,90,SRSOc,In another census Place,No,No
15,Medium,North,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour20,Hour13,3A,"G0100470, G01001700",None,"AL, Dallas County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Hot-Humid,"AL, 01700",Single-Family Detached,1960s,1960-79,Single-Family Detached,Propane,None,None,Vented Crawlspace,Not Applicable,Occupied,Owner,<10000,<20000,<20000,Left/Right at 15ft,No,Composition Shingles,None,Uninsulated,Uninsulated,Uninsulated,"Double, Clear, Non-metal, Air",Yes,Electricity,Electric Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 13",None,None,None,None,78F,70F,Yes,No,3F,0F,Day +1h,None,Standard Efficiency,"EF 17.6, 100% Usage","Propane, 100% Usage","318 Rated kWh, 100% Usage",Yes,"Standard, 100% Usage","Electric, 100% Usage",100% Incandescent,110%,None,None,None,None,None,None,Yes,"10% Leakage, Uninsulated",No,None,None,Not/partially in metro area,1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",1 Car,2,1,0-100%,0-30%,F30 B30 L30 R30,R-7,"Unfinished, Uninsulated","Wood Stud, Uninsulated",100% Conditioned,8 ACH50,90,SRSOc,Not in a census Place,No,No
16,High,East,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour5,Hour18,3A,"G0100910, G01001700",None,"AL, Marengo County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Hot-Humid,"AL, 01700",Single-Family Detached,1980s,1980-99,Single-Family Detached,Propane,None,None,Slab,Not Applicable,Occupied,Owner,30000-34999,20000-39999,20000-39999,Left/Right at 15ft,No,Composition Shingles,Uninsulated,None,None,None,"Double, Clear, Metal, Air",Yes,Propane,Propane Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 13",None,None,None,None,75F,75F,Yes,Yes,3F,9F,Night +5h,Day Setup +1h,None,"EF 19.9, 100% Usage","Electric, 120% Usage",None,Yes,"Standard, 120% Usage","Electric, 120% Usage",100% Incandescent,110%,None,"EF 12, National Average",None,None,None,None,Yes,"20% Leakage, R-4",No,None,None,Not/partially in metro area,1500-1999,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",2 Car,3,1,200-300%,60-80%,F9 B9 L9 R9,R-13,"Unfinished, Uninsulated","Wood Stud, R-11",100% Conditioned,25 ACH50,89,SRSOc,In another census Place,No,No
17,High,West,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour15,Hour11,3A,"G0100470, G01001700",None,"AL, Dallas County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Hot-Humid,"AL, 01700",Single-Family Detached,1950s,1940-59,Single-Family Detached,Propane,None,None,Vented Crawlspace,Not Applicable,Vacant,Not Available,Not Available,Not Available,Not Available,Left/Right at 15ft,No,Composition Shingles,None,Uninsulated,Uninsulated,Uninsulated,"Single, Clear, Metal",Yes,Propane,Propane Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 15",None,None,None,None,55F,68F,No,No,0F,0F,None,None,None,"EF 6.7, 100% Usage","Propane, 120% Usage",None,None,None,None,100% Incandescent,110%,EF 10.5,"EF 12, National Average",None,Has Pool,None,1.0 HP Pump,Yes,"20% Leakage, Uninsulated",No,None,None,Not/partially in metro area,1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",None,3,0,Not Available,Not Available,F9 B9 L9 R9,R-13,"Unfinished, Uninsulated","Wood Stud, Uninsulated",100% Conditioned,15 ACH50,90,SRSOc,In another census Place,No,Not Available
18,Medium,East,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,Gas Fireplace,None,None,None,"Cooling Season, 7 days/wk",None,Hour2,Hour16,3A,"G0100470, G01001700",None,"AL, Dallas County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Hot-Humid,"AL, 01700",Single-Family Detached,1960s,1960-79,Single-Family Detached,Propane,None,None,Slab,Not Applicable,Occupied,Owner,200000+,140000+,150000+,Left/Right at 15ft,No,Composition Shingles,Uninsulated,None,None,None,"Single, Clear, Non-metal",Yes,Electricity,Electric Tankless,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 8",None,None,None,None,72F,70F,No,Yes,0F,2F,None,Night Setback +4h,Standard Efficiency,"EF 17.6, 100% Usage","Propane, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% CFL,110%,None,"EF 12, National Average",None,None,None,None,Yes,"10% Leakage, R-4",No,None,None,Not/partially in metro area,1500-1999,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Wood, Medium/Dark",None,2,2,400%+,150%+,F12 B12 L12 R12,R-30,"Unfinished, Uninsulated","Wood Stud, Uninsulated",100% Conditioned,50 ACH50,90,SRSOc,In another census Place,No,No
19,Medium,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour9,Hour6,3A,"G0100650, G01001700",None,"AL, Hale County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Mixed-Humid,"AL, 01700",Single-Family Detached,1980s,1980-99,Single-Family Detached,Propane,None,None,Vented Crawlspace,Not Applicable,Vacant,Not Available,Not Available,Not Available,Not Available,Left/Right at 15ft,No,Composition Shingles,None,Ceiling R-19,Uninsulated,Uninsulated,"Double, Clear, Non-metal, Air",Yes,Propane,Propane Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 15",None,None,None,None,55F,72F,Yes,Yes,3F,5F,Night +1h,Day Setup and Night Setback -3h,None,"EF 17.6, 100% Usage","Electric, 100% Usage","318 Rated kWh, 100% Usage",Yes,"Standard, 100% Usage","Electric, 100% Usage",100% LED,110%,EF 15.9,"EF 12, National Average",None,None,None,None,Yes,"10% Leakage, Uninsulated",No,None,None,Not/partially in metro area,1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Brick,None,None,3,0,Not Available,Not Available,F12 B12 L12 R12,R-19,"Unfinished, Uninsulated","Brick, 12-in, 3-wythe, R-11",100% Conditioned,7 ACH50,89,SRSOc,Not in a census Place,No,Not Available
20,Medium,Northeast,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,Gas Grill,None,None,"Cooling Season, 7 days/wk",None,Hour3,Hour13,3A,"G0100650, G01001700",None,"AL, Hale County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Mixed-Humid,"AL, 01700",Single-Family Detached,1950s,1940-59,Single-Family Detached,Propane,None,None,Vented Crawlspace,Not Applicable,Occupied,Owner,35000-39999,20000-39999,20000-39999,Left/Right at 15ft,No,Composition Shingles,None,Uninsulated,Uninsulated,Uninsulated,"Double, Clear, Non-metal, Air",Yes,Electricity,Electric Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 10",None,None,None,None,65F,70F,Yes,No,3F,0F,Night,None,Standard Efficiency,"EF 19.9, 100% Usage","Propane, 100% Usage",None,Yes,"EnergyStar, 100% Usage","Electric, 100% Usage",100% CFL,110%,None,None,None,None,None,None,Yes,"30% Leakage, Uninsulated",No,None,None,Not/partially in metro area,1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",1 Car,3,1,300-400%,80-100%,F18 B18 L18 R18,R-19,"Unfinished, Uninsulated","Wood Stud, Uninsulated",100% Conditioned,30 ACH50,89,SRSOc,Not in a census Place,No,No
21,Medium,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour19,Hour17,3A,"G0100470, G01001700",None,"AL, Dallas County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Hot-Humid,"AL, 01700",Single-Family Detached,1980s,1980-99,Single-Family Detached,Propane,None,None,Slab,Not Applicable,Occupied,Owner,80000-99999,80000-99999,60000-99999,Left/Right at 15ft,No,Composition Shingles,Uninsulated,None,None,None,"Single, Clear, Non-metal",Yes,Propane,Propane Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 13",None,None,None,None,72F,70F,No,No,0F,0F,None,None,Standard Efficiency,"EF 15.9, 100% Usage","Electric, 100% Usage",None,Yes,"Standard, 100% Usage","Electric, 100% Usage",100% CFL,110%,None,None,None,None,None,None,Yes,"10% Leakage, R-4",No,None,None,Not/partially in metro area,1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Brick,None,None,2,3,300-400%,150%+,F15 B15 L15 R15,R-30,"Unfinished, Uninsulated","Brick, 12-in, 3-wythe, R-11",100% Conditioned,8 ACH50,90,SRSOc,Not in a census Place,No,No
22,Medium,Southwest,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,Gas Fireplace,None,None,None,"Cooling Season, 7 days/wk",None,Hour20,Hour11,3A,"G0100470, G01001700",None,"AL, Dallas County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Hot-Humid,"AL, 01700",Single-Family Detached,1970s,1960-79,Single-Family Detached,Propane,None,None,Vented Crawlspace,Not Applicable,Vacant,Not Available,Not Available,Not Available,Not Available,Left/Right at 15ft,No,"Metal, Dark",None,Uninsulated,Uninsulated,Uninsulated,"Single, Clear, Metal",Yes,Electricity,Electric Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 10",None,None,None,None,55F,72F,No,No,0F,0F,None,None,"Standard Efficiency, No usage","EF 19.9, 100% Usage","Electric, 100% Usage","290 Rated kWh, 100% Usage",Yes,"Standard, 100% Usage","Electric, 100% Usage",100% CFL,110%,None,None,None,None,None,None,Yes,"30% Leakage, Uninsulated",No,None,None,Not/partially in metro area,500-749,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",None,2,0,Not Available,Not Available,F15 B15 L15 R15,R-30,"Unfinished, Uninsulated","Wood Stud, R-7",100% Conditioned,20 ACH50,90,SRSOc,Not in a census Place,No,Not Available
23,High,South,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,Typical Efficiency,"Cooling Season, 7 days/wk",None,Hour18,Hour17,3A,"G0101190, G01001700",None,"AL, Sumter County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Mixed-Humid,"AL, 01700",Single-Family Detached,1950s,1940-59,Single-Family Detached,Propane,None,None,Vented Crawlspace,Not Applicable,Occupied,Owner,100000-119999,100000-119999,100000-149999,Left/Right at 15ft,No,Composition Shingles,None,Uninsulated,Uninsulated,Uninsulated,"Double, Clear, Metal, Air",Yes,Electricity,Electric Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 13",None,None,None,None,70F,68F,No,No,0F,0F,None,None,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 120% Usage","318 Rated kWh, 120% Usage",Yes,"Standard, 120% Usage","Electric, 120% Usage",100% Incandescent,110%,None,None,None,None,None,None,Yes,"20% Leakage, Uninsulated",No,None,None,Not/partially in metro area,2000-2499,1500-2499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Wood, Medium/Dark",1 Car,4,5,300-400%,150%+,F12 B12 L12 R12,Uninsulated,"Unfinished, Uninsulated","Wood Stud, Uninsulated",100% Conditioned,30 ACH50,89,SRSOc,In another census Place,No,No
24,High,North,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour10,Hour16,3A,"G0100470, G01001700",None,"AL, Dallas County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Hot-Humid,"AL, 01700",Single-Family Detached,1970s,1960-79,Single-Family Detached,Propane,None,None,Slab,Not Applicable,Vacant,Not Available,Not Available,Not Available,Not Available,Left/Right at 15ft,No,Composition Shingles,Uninsulated,None,None,None,"Double, Clear, Non-metal, Air",Yes,Electricity,Electric Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 10",None,None,None,None,55F,75F,No,No,0F,0F,None,None,None,"EF 17.6, 100% Usage","Propane, 120% Usage",None,Yes,"EnergyStar, 120% Usage","Electric, 120% Usage",100% CFL,110%,EF 15.9,None,None,None,None,None,Yes,"20% Leakage, R-4",No,None,None,Not/partially in metro area,500-749,0-1499,2,Single-Family Detached,None,None,None,2,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",None,2,0,Not Available,Not Available,F9 B9 L9 R9,R-30,"Unfinished, Uninsulated","Wood Stud, Uninsulated",100% Conditioned,25 ACH50,90,SRSOc,In another census Place,No,Not Available
25,Medium,North,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,100% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,100%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour22,Hour16,3A,"G0100630, G01001700",None,"AL, Greene County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Mixed-Humid,"AL, 01700",Single-Family Detached,<1940,<1940,Single-Family Detached,Propane,None,None,Vented Crawlspace,Not Applicable,Vacant,Not Available,Not Available,Not Available,Not Available,Left/Right at 15ft,No,Wood Shingles,None,Uninsulated,Uninsulated,Uninsulated,"Double, Clear, Non-metal, Air",Yes,Propane,Propane Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 13",None,None,None,None,55F,75F,No,No,0F,0F,None,None,None,"EF 17.6, 100% Usage","Electric, 100% Usage",None,Yes,"Standard, 100% Usage","Electric, 100% Usage",100% Incandescent,110%,EF 19.9,None,Electric,Has Pool,None,1.0 HP Pump,Yes,"10% Leakage, Uninsulated",No,None,None,Not/partially in metro area,1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Wood, Medium/Dark",None,3,0,Not Available,Not Available,F12 B12 L12 R12,R-19,"Unfinished, Uninsulated","Wood Stud, Uninsulated",100% Conditioned,40 ACH50,89,SRSOc,In another census Place,No,Not Available
26,Low,Southeast,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,50% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,50%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour11,Hour17,3A,"G0100630, G01001700",None,"AL, Greene County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Mixed-Humid,"AL, 01700",Single-Family Detached,1980s,1980-99,Single-Family Detached,Propane,None,None,Slab,Not Applicable,Occupied,Renter,<10000,<20000,<20000,Left/Right at 15ft,No,"Asphalt Shingles, Medium",Uninsulated,None,None,None,"Double, Clear, Non-metal, Air",Yes,Electricity,Electric Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 10",None,None,None,None,67F,72F,No,Yes,0F,5F,None,Day Setup and Night Setback +1h,Standard Efficiency,"EF 17.6, 100% Usage","Electric, 80% Usage","290 Rated kWh, 80% Usage",Yes,"EnergyStar, 80% Usage","Electric, 80% Usage",100% CFL,110%,None,None,None,None,None,None,Yes,"10% Leakage, R-4",No,None,None,Not/partially in metro area,750-999,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",None,2,2,0-100%,0-30%,F6 B6 L6 R6,R-7,"Unfinished, Uninsulated","Wood Stud, R-11",80% Conditioned,25 ACH50,89,SRSOc,Not in a census Place,No,No
27,High,North,2 ft,20 ft^2,None,"Summer = 0.7, Winter = 0.85",Fiberglass,200% Usage,Uninsulated,None,None,None,No,None,100% Usage,100% Usage,No Exterior Use,200%,None,None,None,None,None,"Cooling Season, 7 days/wk",None,Hour6,Hour6,3A,"G0100470, G01001700",None,"AL, Dallas County",Non-CBSA East South Central,3A,AL,CR09,East South Central,East South Central,South,None,Hot-Humid,"AL, 01700",Single-Family Detached,1980s,1980-99,Single-Family Detached,Propane,None,None,Vented Crawlspace,Not Applicable,Occupied,Owner,<10000,<20000,<20000,Left/Right at 15ft,No,"Metal, Dark",None,Ceiling R-19,Uninsulated,Uninsulated,"Single, Clear, Non-metal",Yes,Electricity,Electric Standard,Ducted Heating,Central AC,None,None,"Fuel Furnace, 80% AFUE",No,Propane Fuel Furnace,"AC, SEER 13",None,None,None,None,76F,65F,No,Yes,0F,2F,None,Day Setup -5h,Standard Efficiency,"EF 17.6, 100% Usage","Propane, 120% Usage","290 Rated kWh, 120% Usage",Yes,"Standard, 120% Usage","Electric, 120% Usage",100% CFL,110%,None,"EF 12, National Average",None,None,None,None,Yes,"20% Leakage, Uninsulated",No,None,None,Not/partially in metro area,1000-1499,0-1499,1,Single-Family Detached,None,None,None,1,Vented Attic,<8,Wood Frame,"Brick, Medium/Dark",1 Car,3,1,0-100%,0-30%,F15 B15 L15 R15,R-13,"Unfinished, Uninsulated","Wood Stud, R-11",100% Conditioned,15 ACH50,90,SRSOc,In another census Place,No,No
